,BAMLHYH0A0HYM2TRIV,^BSESN,China_EQ,ISF.L,ESS,^GSPC,GOLD.AX
2010-06-17,715.08,17616.689453,2560.245117,525.072937,68.859238,1116.040039,139.949997
2010-06-18,716.8,17570.820313,2513.221924,524.575195,68.993263,1117.51001,139.789993
2010-06-21,720.89,17876.550781,2586.208984,529.951294,68.463562,1113.199951,139.199997
2010-06-22,720.73,17749.689453,2588.697998,524.176941,65.891731,1095.310059,138.080002
2010-06-23,720.27,17755.939453,2569.87207,517.307129,66.127846,1092.040039,139.110001
2010-06-24,718.46,17730.240234,2566.745117,509.24295,64.519623,1073.689941,138.259995
2010-06-25,718.66,17574.529297,2552.816895,504.265076,67.257431,1076.76001,140.570007
2010-06-28,720.01,17774.259766,2535.278076,506.554962,66.93708,1074.569946,140.149994
2010-06-29,717.55,17534.089844,2427.052002,491.322418,64.333351,1041.23999,139.570007
2010-06-30,717.47,17700.900391,2398.370117,491.023712,62.863907,1030.709961,142.300003
2010-07-01,716.53,17509.330078,2373.791992,479.972809,62.412746,1027.369995,145.0
2010-07-02,716.71,17460.949219,2382.900879,483.855499,61.278442,1022.580017,139.979996
2010-07-06,718.7,17614.480469,2409.424072,494.906586,60.240814,1028.060059,140.0
2010-07-07,719.2,17471.029297,2421.116943,499.784943,63.953117,1060.27002,136.5
2010-07-08,721.77,17651.730469,2415.149902,508.944336,65.64167,1070.25,134.789993
2010-07-09,723.7,17833.539063,2470.923096,512.329285,66.589081,1077.959961,133.399994
2010-07-12,725.42,17937.199219,2490.718018,515.41571,66.576187,1078.75,135.199997
2010-07-13,728.09,17985.900391,2450.284912,525.968811,68.045631,1095.339966,134.270004
2010-07-14,729.82,17938.160156,2470.439941,523.479858,67.053101,1095.170044,134.369995
2010-07-15,730.8,17909.460938,2424.303955,518.900269,67.123993,1096.47998,134.339996
2010-07-16,731.25,17955.820313,2424.270996,514.12146,65.0681,1064.880005,134.800003
2010-07-19,731.75,17928.419922,2475.420898,513.026245,66.228172,1071.25,133.949997
2010-07-20,732.27,17878.140625,2528.729004,511.83136,66.627739,1083.47998,131.509995
2010-07-21,734.37,17977.230469,2535.394043,520.095032,65.035851,1069.589966,131.690002
2010-07-22,735.71,18113.150391,2562.406006,529.951294,67.381813,1093.670044,131.509995
2010-07-23,736.86,18130.980469,2572.028076,530.548584,67.433372,1102.660034,130.899994
2010-07-26,738.9,18020.050781,2588.683105,534.381653,68.703018,1115.01001,129.800003
2010-07-27,740.65,18077.609375,2575.36792,535.626099,69.179932,1113.839966,128.169998
2010-07-28,741.68,17957.369141,2633.663086,531.64386,68.980125,1106.130005,126.779999
2010-07-29,742.03,17992.0,2648.115967,530.399231,67.439789,1101.530029,126.989998
2010-07-30,742.32,17868.289063,2637.50293,525.918945,67.742744,1101.599976,126.949997
2010-08-02,743.12,18081.210938,2672.516113,539.309631,69.605301,1125.859985,126.830002
2010-08-03,744.48,18114.830078,2627.001953,539.011108,69.031723,1120.459961,127.0
2010-08-04,745.26,18217.439453,2638.521973,539.309631,68.993073,1127.23999,127.839996
2010-08-05,745.73,18172.830078,2620.75708,537.019958,68.554794,1125.810059,127.349998
2010-08-06,746.14,18143.990234,2658.39209,533.535583,68.342102,1121.640015,127.279999
2010-08-09,747.21,18287.5,2672.531982,541.201477,69.134834,1127.790039,128.399994
2010-08-10,746.65,18219.990234,2595.272949,537.915894,68.812584,1121.060059,128.660004
2010-08-11,744.18,18070.189453,2607.49707,525.271912,66.930649,1089.469971,129.5
2010-08-12,741.85,18073.900391,2575.475098,526.964539,66.099266,1083.609985,130.5
2010-08-13,741.55,18167.029297,2606.699951,528.059631,66.112152,1079.25,131.800003
2010-08-16,742.43,18050.779297,2661.708008,527.661438,65.519218,1079.380005,133.600006
2010-08-17,743.04,18048.849609,2671.893066,535.228149,67.14978,1092.540039,132.490005
2010-08-18,744.08,18257.119141,2666.301025,530.84729,67.162674,1094.160034,132.399994
2010-08-19,744.55,18454.939453,2687.979004,521.48877,66.009033,1075.630005,133.440002
2010-08-20,743.76,18401.820313,2642.306885,520.79187,66.067047,1071.689941,135.0
2010-08-23,744.34,18409.349609,2639.365967,524.575195,65.706116,1067.359985,134.339996
2010-08-24,743.75,18311.589844,2650.306885,516.909119,65.783432,1051.869995,133.940002
2010-08-25,742.68,18179.640625,2596.580078,508.346985,66.93708,1055.329956,135.899994
2010-08-26,743.09,18226.349609,2603.480957,513.125793,66.737305,1047.219971,136.220001
2010-08-27,742.95,17998.410156,2610.741943,517.705566,67.684746,1064.589966,135.899994
2010-08-31,743.49,17971.119141,2638.798096,519.696594,68.168098,1049.329956,134.779999
2010-09-01,744.6,18205.869141,2622.88208,533.634888,70.327156,1080.290039,135.429993
2010-09-02,746.0,18238.310547,2655.775879,533.833679,70.778275,1090.099976,134.039993
2010-09-03,746.99,18221.429688,2655.394043,539.210022,71.319664,1104.51001,134.309998
2010-09-07,748.55,18645.060547,2698.363037,537.418335,70.874969,1091.839966,133.440002
2010-09-08,749.46,18666.710938,2695.291016,540.205688,70.230476,1098.869995,134.350006
2010-09-09,750.38,18799.660156,2656.352051,546.179077,69.863113,1104.180054,132.889999
2010-09-13,754.71,19208.330078,2688.320068,553.04895,71.493675,1121.900024,130.660004
2010-09-14,756.13,19346.960938,2688.521973,553.745789,70.784729,1121.099976,130.600006
2010-09-15,756.98,19502.109375,2652.50293,552.351868,71.139198,1125.069946,131.839996
2010-09-16,758.0,19417.490234,2602.465088,550.559875,70.572044,1124.660034,132.220001
2010-09-17,758.75,19594.75,2598.688965,547.573181,71.37767,1125.589966,132.050003
2010-09-20,760.24,19906.099609,2588.712891,556.832031,73.936295,1142.709961,132.300003
2010-09-21,761.13,20001.550781,2591.550049,554.34314,72.151062,1139.780029,131.809998
2010-09-27,762.09,20117.380859,2627.967041,554.542114,69.992004,1142.160034,132.009995
2010-09-28,763.01,20104.859375,2611.354004,554.841003,70.423409,1147.699951,131.5
2010-09-29,764.01,19956.339844,2610.677979,553.945129,70.592606,1144.72998,131.940002
2010-09-30,765.56,20069.119141,2655.657959,551.555725,71.210747,1141.199951,131.830002
2010-10-08,774.55,20250.259766,2738.743896,562.407227,71.451485,1165.150024,132.360001
2010-10-11,775.06,20339.890625,2806.941895,564.597656,71.614166,1165.319946,133.550003
2010-10-12,775.64,20203.339844,2841.406982,563.502502,72.538155,1169.77002,134.429993
2010-10-13,777.95,20687.880859,2861.361084,571.666321,72.889511,1178.099976,134.0
2010-10-14,777.64,20497.640625,2879.635986,569.973999,72.616219,1173.810059,134.940002
2010-10-15,777.53,20125.050781,2971.159912,567.086548,72.434029,1176.189941,135.729996
2010-10-18,778.17,20168.890625,2955.227051,571.367676,73.47509,1184.709961,134.509995
2010-10-19,778.03,19983.130859,3001.853027,567.285767,73.344963,1165.900024,135.050003
2010-10-20,777.81,19872.150391,3003.950928,570.073486,74.939133,1178.170044,133.75
2010-10-21,778.61,20260.580078,2983.531982,572.462708,75.199425,1180.26001,133.0
2010-10-22,779.35,20165.859375,2975.042969,571.069092,75.323036,1183.079956,131.389999
2010-10-25,781.03,20303.119141,3051.417969,572.164124,75.518257,1185.619995,131.25
2010-10-26,782.02,20221.390625,3041.542969,567.783447,74.678879,1185.640015,131.550003
2010-10-27,782.48,20005.369141,2997.048096,561.909729,74.158333,1182.449951,133.539993
2010-10-28,783.36,19941.039063,2992.579102,565.294495,73.299423,1183.780029,132.5
2010-10-29,783.88,20032.339844,2978.834961,564.597656,73.501122,1183.26001,133.649994
2010-11-01,784.27,20355.630859,3054.020996,566.987183,73.937096,1184.380005,134.220001
2010-11-02,785.01,20345.689453,3045.434082,573.259338,73.885048,1193.569946,132.449997
2010-11-03,785.71,20465.740234,3030.988037,573.458496,73.761398,1197.959961,132.270004
2010-11-04,788.93,20893.570313,3086.938965,584.111389,75.511734,1221.060059,131.320007
2010-11-08,791.51,20852.380859,3159.511963,583.613586,74.984718,1223.25,133.600006
2010-11-09,791.85,20932.480469,3135.0,585.704041,71.594666,1213.400024,135.899994
2010-11-10,789.8,20875.710938,3115.355957,579.929626,72.948044,1218.709961,135.710007
2010-11-11,789.97,20589.089844,3147.743896,579.033569,72.902496,1213.540039,136.199997
2010-11-12,787.3,20156.890625,2985.435059,577.540283,72.381973,1199.209961,136.110001
2010-11-15,785.94,20309.689453,3014.413086,579.631042,72.167252,1197.75,135.5
2010-11-16,781.46,19865.140625,2894.538086,566.090942,69.505936,1178.339966,134.669998
2010-11-18,782.35,19930.640625,2865.451904,576.345581,70.69017,1196.689941,133.339996
2010-11-19,781.7,19585.439453,2888.565918,572.462708,70.865875,1199.72998,133.830002
2010-11-22,781.49,19957.589844,2884.371094,567.485046,71.048058,1197.839966,133.5
2010-11-23,778.83,19691.839844,2828.281982,557.628601,70.534012,1180.72998,134.300003
2010-11-24,777.75,19459.849609,2859.936035,562.009277,71.796318,1198.349976,136.899994
2010-11-26,778.17,19136.609375,2871.697998,563.004822,71.418945,1189.400024,137.360001
2010-11-29,777.13,19405.099609,2866.355957,551.555725,71.932991,1187.76001,137.429993
2010-11-30,775.38,19521.25,2820.180908,549.365356,72.121674,1180.550049,138.270004
2010-12-01,776.71,19850.0,2823.448975,561.113159,73.663818,1206.069946,141.309998
2010-12-02,778.47,19992.699219,2843.606934,573.657654,74.320992,1221.530029,140.539993
2010-12-03,779.61,19966.929688,2842.429932,570.869751,74.164833,1224.709961,138.649994
2010-12-06,781.14,19981.310547,2857.177002,573.259338,74.418594,1223.119995,139.369995
2010-12-07,782.43,19934.640625,2875.861084,576.942993,74.867554,1223.75,139.740005
2010-12-08,781.62,19696.480469,2848.545898,575.350098,73.299423,1228.280029,138.399994
2010-12-09,781.87,19242.359375,2810.948975,576.644226,71.874413,1233.0,136.869995
2010-12-10,781.97,19508.890625,2841.040039,577.340881,73.351479,1240.400024,137.410004
2010-12-13,782.72,19691.779297,2922.954102,582.119995,73.657303,1240.459961,137.080002
2010-12-14,782.49,19799.189453,2927.076904,585.405518,72.869995,1241.589966,137.25
2010-12-15,781.86,19647.769531,2911.414063,584.60907,71.959023,1235.22998,136.539993
2010-12-16,781.76,19864.849609,2898.137939,584.50946,71.932991,1242.869995,135.5
2010-12-21,783.79,20060.320313,2904.11499,591.976318,73.546661,1254.599976,135.399994
2010-12-22,784.46,20015.800781,2877.899902,594.963257,74.20388,1258.839966,135.690002
2010-12-23,784.85,19982.880859,2855.219971,596.058411,73.904572,1256.77002,134.850006
2010-12-29,787.21,20256.029297,2751.5271,595.560425,74.763466,1259.780029,135.470001
2010-12-30,788.21,20389.070313,2759.574951,592.872375,74.949272,1257.880005,135.300003
2010-12-31,789.04,20509.089844,2808.076904,588.890137,74.995232,1257.640015,134.669998
2011-01-04,793.27,20498.720703,2852.647949,597.551697,75.704353,1270.199951,13.65
2011-01-05,793.95,20301.099609,2839.220947,600.339355,76.229622,1276.560059,13.43
2011-01-06,795.36,20184.740234,2824.197021,597.551697,75.750336,1273.849976,13.424
2011-01-07,795.92,19691.810547,2838.801025,594.564575,74.627541,1271.5,13.425
2011-01-10,795.86,19224.119141,2791.809082,592.57373,74.43058,1269.75,13.435
2011-01-11,796.55,19196.339844,2804.047119,598.148926,74.3255,1274.47998,13.611
2011-01-12,797.79,19534.099609,2821.304932,601.235291,74.752289,1285.959961,13.69
2011-01-13,799.01,19182.820313,2827.711914,599.244202,74.351776,1283.76001,13.56
2011-01-14,799.55,18860.439453,2791.343994,596.655579,74.581581,1293.23999,13.455
2011-01-18,800.51,19092.050781,2708.979004,601.533875,75.316971,1295.02002,13.33
2011-01-19,800.93,18978.320313,2758.096924,594.365906,73.754288,1281.920044,13.32
2011-01-20,800.49,19046.539063,2677.6521,583.414429,72.730034,1280.26001,13.369
2011-01-21,801.04,19007.529297,2715.293945,585.90332,72.933578,1283.349976,13.288
2011-01-24,802.3,19151.279297,2695.718994,590.582825,74.43058,1290.839966,13.322
2011-01-25,803.48,18969.449219,2677.431885,588.392395,75.809402,1291.180054,13.035
2011-01-27,805.13,18684.429688,2749.149902,593.768372,76.472565,1299.540039,13.145
2011-01-28,805.55,18395.970703,2752.75,584.60907,75.284142,1276.339966,12.902
2011-01-31,805.62,18327.759766,2790.694092,582.816956,76.163956,1286.119995,13.067
2011-02-01,806.39,18022.220703,2798.959961,592.374512,76.157387,1307.589966,12.968
2011-02-09,811.99,17592.769531,2774.064941,603.326111,75.717484,1320.880005,13.11
2011-02-10,811.46,17463.039063,2818.163086,600.936829,75.94072,1321.869995,13.165
2011-02-11,811.74,17728.609375,2827.327881,603.923279,76.098328,1329.150024,13.284
2011-02-14,812.66,18202.199219,2899.134033,604.520752,76.518494,1332.319946,13.168
2011-02-15,812.98,18273.800781,2899.237061,601.633423,76.439705,1328.01001,13.22
2011-02-16,813.39,18300.900391,2923.895996,606.213318,76.255898,1336.319946,13.379
2011-02-17,814.82,18506.820313,2926.964111,606.412476,75.98011,1340.430054,13.358
2011-02-18,815.62,18211.519531,2899.791992,606.810425,76.91246,1343.01001,13.308
2011-02-22,816.18,18296.160156,2855.516113,597.850525,77.293304,1315.439941,13.618
2011-02-23,815.22,18178.330078,2862.63501,588.192932,77.148834,1307.400024,13.586
2011-02-24,814.49,17632.410156,2878.603027,587.894592,77.155403,1306.099976,13.635
2011-02-25,815.13,17700.910156,2878.564941,595.460754,79.512527,1319.880005,13.5
2011-02-28,816.4,17823.400391,2905.052979,595.361328,81.272179,1327.219971,13.55
2011-03-01,817.36,18446.5,2918.919922,590.084778,79.03981,1306.329956,13.533
2011-03-03,817.69,18489.759766,2902.978027,598.447632,78.048378,1330.969971,13.761
2011-03-04,818.02,18486.449219,2942.305908,594.664246,77.49025,1321.150024,13.606
2011-03-07,818.29,18222.669922,2996.210938,593.868042,76.656418,1310.130005,13.802
2011-03-08,818.27,18439.650391,2999.941895,594.066956,78.041771,1321.819946,13.743
2011-03-09,818.46,18469.949219,3002.154053,591.080261,78.00238,1320.02002,13.773
2011-03-10,817.17,18327.980469,2957.143066,582.319092,77.037216,1295.109985,13.835
2011-03-11,816.51,18174.089844,2933.795898,580.427429,78.330681,1304.280029,13.694
2011-03-15,813.13,18167.640625,2896.256104,567.485046,78.658981,1281.869995,13.81
2011-03-16,813.98,18358.689453,2930.803955,559.321045,78.199356,1256.880005,13.77
2011-03-17,814.44,18149.869141,2897.298096,568.181824,79.079208,1273.719971,13.81
2011-03-18,815.92,17878.810547,2906.88501,570.670776,79.47316,1279.209961,13.78
2011-03-21,817.3,17839.050781,2909.136963,576.644226,79.781731,1298.380005,13.906
2011-03-22,817.7,17988.300781,2919.14209,575.051331,79.525665,1293.77002,13.843
2011-03-23,817.78,18206.160156,2948.477051,577.739563,78.599884,1297.540039,13.73
2011-03-24,818.05,18350.740234,2946.706055,586.998474,78.967567,1309.660034,13.86
2011-03-25,818.21,18815.640625,2977.813965,588.890137,80.136292,1313.800049,13.671
2011-03-28,818.78,18943.140625,2984.004883,588.790405,79.808014,1310.189941,13.84
2011-03-29,818.69,19120.800781,2958.076904,592.175415,79.980171,1319.439941,13.484
2011-03-30,819.4,19290.179688,2955.770996,593.370056,80.808029,1328.26001,13.361
2011-03-31,819.83,19445.220703,2928.111084,589.288269,82.119255,1325.829956,13.5
2011-04-01,821.12,19420.390625,2967.409912,599.642273,82.748398,1332.410034,13.483
2011-04-06,824.2,19612.199219,3001.360107,602.628967,83.31134,1335.540039,13.674
2011-04-07,824.99,19591.179688,3007.908936,598.94519,82.887451,1333.51001,13.519
2011-04-08,825.49,19451.449219,3030.020996,604.12262,82.821259,1328.170044,13.589
2011-04-11,826.26,19262.539063,3022.746094,603.82373,82.755028,1324.459961,13.56
2011-04-13,826.27,19696.859375,3050.396973,599.542908,81.781502,1314.410034,13.528
2011-04-15,826.81,19386.820313,3050.525879,598.845764,83.841133,1319.680054,13.65
2011-04-18,826.76,19091.169922,3057.329102,585.80365,83.19873,1305.140015,13.669
2011-04-19,826.84,19121.830078,2999.041016,588.591553,84.000061,1312.619995,13.862
2011-04-20,827.78,19470.980469,3007.037109,601.135742,84.94709,1330.359985,13.775
2011-04-21,828.35,19602.230469,3026.666992,601.235291,85.490128,1337.380005,13.635
2011-04-27,830.19,19448.689453,2925.407959,606.213318,88.675575,1355.660034,13.529
2011-04-28,830.88,19292.019531,2887.042969,607.20874,90.748413,1360.47998,13.627
2011-04-29,832.04,19135.960938,2911.51001,607.20874,89.721901,1363.609985,13.692
2011-05-03,833.48,18534.689453,2932.187988,608.602661,89.072929,1356.619995,13.797
2011-05-04,834.01,18469.359375,2866.01709,598.74646,88.351059,1347.319946,13.76
2011-05-05,834.02,18210.580078,2872.404053,592.673218,88.57621,1335.099976,13.746
2011-05-06,834.62,18518.810547,2863.885986,598.845764,88.059662,1340.199951,13.483
2011-05-09,835.32,18528.960938,2872.459961,594.963257,88.755035,1346.290039,13.555
2011-05-10,835.54,18512.769531,2890.634033,602.330505,90.490143,1357.160034,13.623
2011-05-11,836.13,18584.960938,2883.419922,598.646912,89.24511,1342.079956,13.6
2011-05-12,835.68,18335.789063,2844.083008,595.859192,88.801361,1348.650024,13.702
2011-05-13,835.85,18531.279297,2871.031006,593.768372,88.496765,1337.77002,13.76
2011-05-16,836.76,18345.029297,2849.066895,593.469788,88.510002,1329.469971,13.716
2011-05-17,836.68,18137.349609,2852.772949,587.396606,89.03318,1328.97998,13.671
2011-05-18,836.43,18086.199219,2872.770996,594.166565,89.139114,1340.680054,13.608
2011-05-19,836.83,18141.400391,2859.573975,597.153198,89.337799,1343.599976,13.665
2011-05-20,836.93,18326.089844,2858.458984,596.655579,87.894096,1333.27002,13.633
2011-05-23,836.23,17993.330078,2774.569092,585.405518,86.913986,1317.369995,13.9
2011-05-24,836.16,18011.970703,2767.055908,587.595825,87.543098,1316.280029,13.979
2011-05-25,835.46,17847.240234,2741.740967,582.617859,88.337784,1320.469971,14.15
2011-05-26,835.51,18044.640625,2736.5271,583.812439,89.139114,1325.689941,14.017
2011-05-27,835.37,18266.099609,2709.947021,589.387695,89.377533,1331.099976,13.865
2011-05-31,836.36,18503.279297,2743.471924,594.266357,91.132515,1345.199951,13.922
2011-06-01,836.88,18608.810547,2743.572021,590.084778,88.77491,1314.550049,13.838
